student_id,attendance,participation,homework_scores,final_exam_score
5170,73,11,58,33
5171,75,20,57,96
5172,66,93,88,72
5173,56,61,45,59
5174,62,90,67,45
5175,54,89,46,100
5176,75,32,77,68
5177,98,25,96,70
5178,52,89,51,60
5179,56,99,80,78
5180,98,39,89,42
5181,88,64,73,70
5182,50,58,64,57
5183,98,14,56,93
5184,66,0,92,48
5185,92,10,72,54
5186,74,54,62,67
5187,52,1,48,32
5188,64,64,45,31
5189,78,94,41,34
5190,92,43,77,90
5191,81,15,48,49
5192,75,21,42,67
5193,65,17,55,65
5194,74,46,64,75
5195,77,80,63,66
5196,58,29,86,83
5197,50,9,68,50
5198,78,98,83,50
5199,71,57,94,99
5200,65,61,79,89
5201,90,84,65,65
5202,100,79,77,40
5203,93,5,74,60
5204,100,66,62,66
5205,90,40,43,89
5206,56,42,98,90
5207,63,84,81,96
5208,78,76,53,58
5209,68,17,92,96
5210,68,57,95,100
5211,51,59,86,96
5212,90,87,78,45
5213,94,26,46,74
5214,64,67,47,63
5215,52,21,81,73
5216,60,23,90,71
5217,95,39,58,64
5218,79,73,41,59
5219,89,65,86,82
5220,67,39,40,87
5221,100,5,81,57
5222,97,17,77,44
5223,51,80,93,67
5224,81,86,52,79
5225,57,29,81,42
5226,71,20,83,64
5227,55,61,63,53
5228,61,9,71,94
5229,96,12,69,47
5230,89,75,45,87
5231,85,8,77,55
5232,64,67,72,58
5233,77,38,83,73
5234,98,23,94,34
5235,94,33,62,62
5236,67,60,49,34
5237,51,40,96,65
5238,62,4,85,42
5239,94,78,54,54
5240,64,49,99,87
5241,69,3,62,31
5242,78,50,95,65
5243,91,51,75,54
5244,78,38,96,63
5245,52,7,40,41
5246,68,44,47,48
5247,52,87,42,66
5248,63,27,53,30
5249,89,26,56,89
5250,53,64,73,96
5251,60,33,86,78
5252,80,80,45,75
5253,92,100,44,77
5254,81,61,85,97
5255,76,61,90,48
5256,79,37,80,69
5257,92,25,79,35
5258,51,23,68,92
5259,98,38,74,64
5260,58,20,57,90
5261,77,93,79,34
5262,80,46,87,66
5263,83,47,69,40
5264,64,12,54,69
5265,97,100,92,94
5266,74,2,54,37
5267,85,31,55,40
5268,57,34,96,100
5269,58,18,72,87
5270,86,13,49,77
5271,97,47,58,42
5272,94,85,76,89
5273,88,80,89,78
5274,81,67,42,96
5275,66,44,75,36
5276,84,18,43,54
5277,86,63,50,52
5278,68,100,80,80
5279,93,65,72,76
5280,78,78,67,34
5281,56,65,71,42
5282,77,74,96,71
5283,58,44,55,34
5284,77,86,48,52
5285,55,73,50,91
5286,78,66,45,30
5287,66,68,98,83
5288,65,2,88,32
5289,72,37,66,93
5290,80,76,100,80
5291,52,41,51,31
5292,70,82,61,78
5293,75,39,79,60
5294,85,49,87,32
5295,91,34,76,64
5296,86,23,60,65
5297,71,87,72,93
5298,91,16,56,61
5299,61,39,95,47
5300,91,73,68,63
5301,62,65,92,85
5302,60,43,79,96
5303,65,22,49,82
5304,57,5,57,96
5305,89,65,86,95
5306,89,20,91,93
5307,94,34,52,96
5308,51,28,66,68
5309,79,6,49,67
5310,79,92,71,69
5311,61,52,80,48
5312,59,36,84,34
5313,93,22,42,98
5314,60,96,61,43
5315,64,7,66,78
5316,65,75,94,93
5317,66,47,42,86
5318,75,9,72,64
5319,51,78,41,34
5320,99,23,50,68
5321,61,89,85,53
5322,100,46,49,69
5323,75,52,78,79
5324,72,38,94,87
5325,67,66,99,30
5326,81,65,72,72
5327,98,5,97,68
5328,87,20,46,39
5329,96,72,54,31
5330,52,73,65,92
5331,87,35,50,45
5332,52,2,77,66
5333,79,87,66,45
5334,50,85,93,56
5335,79,77,78,92
5336,94,41,46,93
5337,81,44,40,61
5338,77,43,49,38
5339,70,90,60,40
5340,95,32,54,99
5341,62,59,69,59
5342,76,85,69,44
5343,85,92,47,88
5344,56,82,63,77
5345,71,82,58,89
5346,59,69,42,97
5347,88,82,94,86
5348,64,76,54,93
5349,64,25,75,83
5350,53,85,45,83
5351,81,20,96,88
5352,72,99,81,68
5353,55,1,89,44
5354,73,46,87,57
5355,69,29,57,65
5356,86,26,77,83
5357,69,70,58,46
5358,61,19,88,51
5359,82,49,89,65
5360,77,94,69,58
5361,57,22,52,84
5362,50,12,78,71
5363,86,80,91,61
5364,71,3,51,43
5365,55,13,73,47
5366,70,19,98,67
5367,81,12,51,63
5368,84,2,83,74
5369,64,89,63,61
5370,54,89,43,96
5371,95,81,75,92
5372,99,95,89,84
5373,97,77,87,72
5374,55,46,53,51
5375,74,2,56,97
5376,95,0,88,58
5377,89,89,42,69
5378,78,23,77,74
5379,56,34,62,39
5380,89,13,52,74
5381,62,66,48,46
5382,87,12,60,31
5383,67,46,80,46
5384,51,49,47,67
5385,57,77,56,66
5386,60,84,55,92
5387,82,25,55,34
5388,87,2,98,54
5389,97,50,67,51
5390,76,39,90,92
5391,69,67,95,64
5392,61,35,55,84
5393,92,50,96,49
5394,80,0,85,34
5395,76,32,91,68
5396,81,6,85,92
5397,59,51,53,61
5398,52,10,85,92
5399,94,26,83,69
5400,76,13,77,46
5401,84,85,59,61
5402,80,79,84,52
5403,64,45,87,89
5404,65,75,80,85
5405,62,9,73,38
5406,98,23,93,98
5407,84,60,98,91
5408,60,17,68,93
5409,70,85,42,51
5410,100,8,49,61
5411,60,16,59,76
5412,79,57,41,31
5413,97,12,66,81
5414,84,49,71,43
5415,71,100,95,66
5416,87,5,49,56
5417,80,84,79,53
5418,63,50,56,93
5419,73,35,97,99
5420,99,70,93,55
5421,98,99,72,83
5422,81,24,45,44
5423,85,10,78,58
5424,81,43,86,57
5425,64,13,57,88
5426,92,28,48,50
5427,84,73,47,39
5428,52,49,64,33
5429,65,4,70,91
5430,54,71,81,33
5431,70,68,100,35
5432,59,87,43,45
5433,68,56,59,67
5434,74,25,67,78
5435,53,5,79,90
5436,78,15,40,94
5437,68,59,79,79
5438,92,99,94,46
5439,51,11,83,57
5440,59,74,62,73
5441,92,2,96,41
5442,74,62,86,99
5443,69,63,52,100
5444,97,61,55,32
5445,68,100,65,78
5446,72,5,94,50
5447,73,18,70,37
5448,60,17,89,93
5449,95,79,40,88
5450,83,86,56,59
5451,77,42,55,61
5452,54,100,94,49
5453,54,72,76,45
5454,100,2,91,54
5455,70,71,92,89
5456,61,37,49,74
5457,99,67,97,38
5458,53,75,77,80
5459,98,43,83,90
5460,91,94,70,69
5461,69,88,49,90
5462,87,79,93,96
5463,74,62,88,44
5464,63,41,73,82
5465,60,63,90,33
5466,81,53,91,52
5467,60,77,45,56
5468,67,76,67,66
5469,76,70,67,72
5470,67,75,98,66
5471,72,36,52,58
5472,60,3,80,58
5473,70,1,51,78
5474,93,98,89,80
5475,54,43,79,79
5476,72,66,96,57
5477,90,67,89,34
5478,74,75,96,85
5479,90,82,94,93
5480,59,73,96,46
5481,71,61,93,84
5482,68,0,41,38
5483,50,16,47,97
5484,56,15,81,45
5485,53,8,48,45
5486,50,52,99,42
5487,64,72,95,92
5488,89,58,89,70
5489,61,8,47,82
5490,71,11,90,97
5491,71,40,42,38
5492,99,14,48,80
5493,96,65,52,77
5494,66,74,48,78
5495,78,10,70,47
5496,95,7,64,39
5497,63,54,91,83
5498,99,95,83,44
5499,69,5,94,40
5500,99,52,84,69
5501,97,19,47,76
5502,82,38,86,49
5503,92,98,70,51
5504,64,71,100,77
5505,61,33,84,45
5506,89,56,92,34
5507,69,18,84,94
5508,79,70,70,50
5509,87,30,56,90
5510,52,81,86,84
5511,77,39,96,53
5512,75,13,93,52
5513,79,99,58,40
5514,62,80,42,76
5515,62,36,85,31
5516,51,43,69,99
5517,86,8,49,82
5518,98,57,88,40
5519,87,19,68,44
5520,51,91,79,41
5521,85,49,57,65
5522,75,19,51,52
5523,60,35,88,56
5524,57,26,62,43
5525,93,71,50,83
5526,89,31,48,56
5527,92,0,93,50
5528,71,16,95,78
5529,69,8,63,91
5530,57,83,64,73
5531,78,44,94,73
5532,89,95,64,90
5533,75,65,86,71
5534,79,31,48,52
5535,66,44,51,30
5536,69,8,50,65
5537,65,29,88,84
5538,95,83,77,45
5539,92,37,67,47
5540,56,59,47,67
5541,65,0,49,96
5542,94,4,64,49
5543,96,62,86,48
5544,97,98,75,42
5545,76,35,100,46
5546,72,64,89,59
5547,73,77,82,72
5548,58,72,48,77
5549,84,93,80,72
5550,100,23,99,95
5551,69,3,47,82
5552,86,77,42,63
5553,91,88,92,100
5554,66,67,57,42
5555,96,24,85,85
5556,80,73,74,88
5557,57,98,56,61
5558,64,6,75,83
5559,80,12,92,31
5560,79,67,67,66
5561,95,42,89,62
5562,69,56,54,30
5563,88,35,58,57
5564,61,13,99,46
5565,98,81,61,86
5566,66,71,45,99
5567,91,95,86,81
5568,79,26,46,73
5569,78,36,83,76
5570,68,86,87,42
5571,95,70,48,59
5572,60,75,59,95
5573,83,24,76,82
5574,99,66,50,47
5575,56,89,41,57
5576,93,3,61,33
5577,83,99,87,71
5578,69,78,75,35
5579,99,95,44,38
5580,87,92,46,49
5581,73,73,45,67
5582,59,84,95,97
5583,81,15,61,79
5584,64,18,49,89
5585,86,28,85,42
5586,69,50,79,71
5587,52,17,100,97
5588,86,57,85,54
5589,89,43,85,60
5590,57,15,59,41
5591,89,64,67,93
5592,93,1,62,90
5593,72,55,74,82
5594,89,78,40,55
5595,60,27,68,90
5596,95,64,48,39
5597,57,4,48,41
5598,78,21,61,51
5599,79,99,41,82
5600,59,12,55,50
5601,88,64,79,64
5602,77,15,97,100
5603,98,85,45,56
5604,85,63,94,89
5605,62,31,52,76
5606,81,79,72,95
5607,85,50,58,44
5608,86,78,54,53
5609,75,57,72,39
5610,71,45,49,53
5611,53,51,40,86
5612,80,62,99,63
5613,67,75,51,70
5614,87,59,82,69
5615,73,64,68,40
5616,72,80,56,30
5617,71,54,43,59
5618,51,56,68,72
5619,80,91,94,55
5620,60,70,46,82
5621,77,72,83,76
5622,95,85,52,38
5623,81,25,44,38
5624,54,11,99,30
5625,87,70,45,100
5626,59,45,73,73
5627,89,46,92,88
5628,95,78,46,85
5629,73,37,85,80
5630,84,20,96,45
5631,93,13,93,67
5632,97,1,67,40
5633,72,71,85,54
5634,66,69,49,88
5635,50,100,43,58
5636,80,100,42,69
5637,80,32,64,37
5638,91,5,62,35
5639,91,89,66,74
5640,83,36,53,82
5641,58,13,100,50
5642,71,36,77,86
5643,62,7,71,35
5644,74,76,62,92
5645,97,12,86,35
5646,67,39,79,82
5647,100,91,76,33
5648,61,57,42,38
5649,89,17,74,98
5650,66,56,52,33
5651,64,82,73,87
5652,91,37,63,66
5653,64,31,40,100
5654,64,85,51,35
5655,88,65,47,80
5656,62,76,58,79
5657,66,86,48,43
5658,81,24,67,40
5659,58,91,53,39
5660,89,57,99,90
5661,69,74,66,42
5662,75,32,57,63
5663,76,87,81,89
5664,70,65,80,80
5665,67,29,45,34
5666,62,80,72,61
5667,65,33,76,41
5668,58,85,81,81
5669,61,68,64,42
5670,93,47,52,83
5671,87,39,93,83
5672,68,50,62,70
5673,56,79,75,77
5674,84,12,72,80
5675,97,89,60,76
5676,67,30,73,79
5677,65,38,95,75
5678,88,62,75,67
5679,53,47,56,42
5680,74,86,49,51
5681,81,47,62,31
5682,89,60,83,42
5683,62,11,98,86
5684,94,77,41,63
5685,66,55,74,48
5686,98,17,53,38
5687,86,26,96,62
5688,55,27,86,56
5689,68,81,84,74
5690,62,79,80,31
5691,75,51,41,86
5692,63,15,58,86
5693,80,76,55,45
5694,53,57,82,35
5695,88,92,83,43
5696,57,8,64,56
5697,74,25,40,67
5698,62,27,41,48
5699,81,76,87,66
5700,87,35,66,33
5701,87,8,41,87
5702,77,46,97,38
5703,79,77,69,69
5704,52,50,90,44
5705,77,75,49,33
5706,52,56,58,81
5707,94,31,81,47
5708,83,66,55,82
5709,65,56,52,88
5710,71,53,87,83
5711,81,15,89,70
5712,87,61,95,89
5713,57,83,47,33
5714,57,95,95,68
5715,55,55,89,36
5716,63,22,70,52
5717,81,16,84,92
5718,84,79,64,94
5719,59,37,98,70
5720,52,71,78,73
5721,61,82,99,74
5722,98,29,60,98
5723,80,57,94,80
5724,78,97,95,94
5725,54,77,96,83
5726,74,21,89,85
5727,90,16,77,69
5728,80,14,80,87
5729,70,47,68,44
5730,69,31,45,48
5731,88,76,57,39
5732,71,84,88,45
5733,53,39,83,72
5734,62,96,74,60
5735,94,56,66,45
5736,91,57,44,57
5737,99,90,46,91
5738,98,98,49,49
5739,69,15,49,64
5740,62,27,90,88
5741,66,97,96,38
5742,85,0,97,39
5743,82,40,67,74
5744,50,47,75,44
5745,64,30,49,59
5746,62,35,89,77
5747,66,32,74,69
5748,73,32,92,73
5749,57,81,74,75
5750,99,22,76,35
5751,76,59,87,53
5752,94,86,59,36
5753,72,78,52,35
5754,95,89,50,62
5755,57,29,97,67
5756,57,88,84,73
5757,75,44,58,46
5758,96,79,67,60
5759,62,38,77,66
5760,88,44,95,40
5761,86,77,84,34
5762,98,80,99,93
5763,77,11,43,32
5764,74,92,96,85
5765,65,31,93,92
5766,51,55,76,67
5767,67,23,58,83
5768,66,12,76,31
5769,79,19,92,31
5770,88,78,53,41
5771,62,55,70,69
5772,81,52,67,31
5773,99,67,99,86
5774,78,53,75,76
5775,95,33,83,65
5776,79,27,77,33
5777,67,49,58,53
5778,62,1,81,91
5779,92,93,40,31
5780,70,25,62,44
5781,79,50,94,78
5782,70,46,67,64
5783,97,25,87,76
5784,66,83,43,53
5785,89,91,80,89
5786,68,83,99,77
5787,64,74,57,52
5788,58,73,100,41
5789,59,60,88,70
5790,93,22,86,58
5791,80,36,90,99
5792,72,40,78,80
5793,79,51,64,52
5794,82,82,57,60
5795,58,81,45,50
5796,96,48,58,53
5797,50,26,92,38
5798,93,5,51,51
5799,84,73,64,33
5800,60,65,74,32
5801,83,23,40,57
5802,65,37,44,44
5803,58,27,40,37
5804,81,27,47,77
5805,64,65,78,81
5806,61,60,86,84
5807,82,45,82,66
5808,94,68,57,33
5809,63,74,85,84
5810,57,73,98,41
5811,57,42,48,48
5812,76,58,44,86
5813,61,1,94,66
5814,50,14,43,36
5815,92,36,83,84
5816,89,70,68,57
5817,91,19,40,66
5818,100,97,69,90
5819,60,34,95,68
5820,88,33,84,52
5821,92,85,40,81
5822,80,30,42,40
5823,66,86,61,95
5824,82,18,47,42
5825,81,67,95,70
5826,78,23,57,78
5827,70,83,64,44
5828,70,38,87,85
5829,89,91,91,83
5830,72,53,59,60
5831,55,38,70,90
5832,71,16,69,87
5833,99,18,55,89
5834,87,47,41,82
5835,86,34,56,90
5836,94,31,49,71
5837,100,46,46,58
5838,57,46,98,56
5839,90,63,81,73
5840,98,45,90,34
5841,84,34,91,81
5842,100,93,98,82
5843,60,16,48,81
5844,73,41,93,67
5845,98,28,56,73
5846,70,69,48,82
5847,100,16,48,31
5848,51,80,76,83
5849,89,13,63,64
5850,68,23,78,75
5851,88,56,50,84
5852,77,49,47,40
5853,66,56,64,58
5854,55,100,85,98
5855,68,60,41,92
5856,87,38,49,76
5857,77,54,92,36
5858,51,95,63,93
5859,87,35,87,93
5860,86,36,55,41
5861,100,13,58,41
5862,53,26,98,65
5863,71,82,70,58
5864,75,30,50,40
5865,98,72,45,82
5866,92,80,45,99
5867,85,82,71,76
5868,62,43,78,62
5869,81,67,87,96
5870,66,47,52,72
5871,90,56,98,47
5872,85,74,42,82
5873,95,21,95,68
5874,68,3,95,63
5875,84,80,80,66
5876,95,71,95,70
5877,89,45,74,78
5878,77,58,77,39
5879,50,33,96,69
5880,91,10,56,47
5881,67,30,42,54
5882,97,10,73,70
5883,89,55,51,65
5884,82,37,63,31
5885,61,20,45,78
5886,57,93,81,96
5887,73,9,50,82
5888,65,25,87,48
5889,99,90,66,55
5890,53,7,87,83
5891,87,7,63,80
5892,93,59,57,54
5893,76,71,66,46
5894,58,33,93,90
5895,96,15,94,75
5896,65,12,95,84
5897,61,86,80,79
5898,80,75,60,40
5899,73,90,98,41
5900,63,21,90,69
5901,94,95,73,77
5902,74,26,95,85
5903,83,63,72,37
5904,52,1,97,43
5905,73,96,87,85
5906,91,25,93,83
5907,58,91,57,46
5908,75,82,42,74
5909,69,68,63,34
5910,89,96,40,32
5911,59,83,45,38
5912,68,29,58,49
5913,52,7,61,50
5914,73,37,90,62
5915,54,60,82,34
5916,52,80,98,53
5917,76,64,47,92
5918,65,66,44,55
5919,98,45,91,62
5920,64,89,48,47
5921,84,94,86,47
5922,61,71,60,67
5923,90,42,67,62
5924,93,58,85,56
5925,75,45,43,78
5926,96,71,95,79
5927,83,34,63,44
5928,72,38,47,81
5929,80,91,91,97
5930,99,50,100,48
5931,69,3,56,54
5932,61,79,73,54
5933,72,76,59,62
5934,53,83,55,89
5935,72,50,49,66
5936,97,4,73,72
5937,97,54,82,38
5938,50,100,49,43
5939,74,19,69,32
5940,51,23,69,98
5941,79,35,90,85
5942,52,33,64,55
5943,70,53,96,82
5944,74,33,85,70
5945,69,82,82,50
5946,98,16,80,68
5947,71,4,46,52
5948,70,88,86,87
5949,82,17,59,98
5950,87,54,56,58
5951,64,52,42,91
5952,95,49,86,82
5953,64,71,85,74
5954,95,90,79,56
5955,74,78,75,63
5956,70,44,65,43
5957,73,12,49,70
5958,54,15,73,89
5959,55,85,53,71
5960,98,83,47,80
5961,92,12,94,40
5962,97,19,66,64
5963,93,65,49,48
5964,96,98,96,94
5965,72,46,89,90
5966,53,18,54,76
5967,76,44,76,43
5968,67,36,61,96
5969,70,53,84,81
5970,77,5,89,61
5971,84,13,70,39
5972,71,3,41,46
5973,89,85,84,69
5974,72,54,70,97
5975,52,99,53,92
5976,89,33,49,44
5977,99,26,69,68
5978,59,6,75,86
5979,74,2,86,39
5980,98,46,79,100
5981,57,96,54,46
5982,60,1,53,46
5983,54,79,70,45
5984,94,24,68,32
5985,86,59,66,80
5986,94,78,60,75
5987,87,23,48,84
5988,78,14,59,55
5989,54,94,74,60
5990,58,13,97,48
5991,97,53,54,97
5992,51,77,63,44
5993,50,5,88,87
5994,89,77,96,59
5995,100,80,55,77
5996,79,17,75,85
5997,60,19,50,71
5998,77,61,96,53
5999,93,80,47,81
6000,61,79,42,72
6001,88,39,58,63
6002,75,38,85,89
6003,62,51,80,32
6004,57,31,42,97
6005,77,72,75,40
6006,79,26,64,42
6007,58,51,99,79
6008,88,96,75,48
6009,80,62,50,73
6010,70,73,90,62
6011,96,62,55,67
6012,83,16,94,32
6013,80,48,93,94
6014,74,99,56,64
6015,61,80,81,65
6016,50,81,63,67
6017,71,22,56,68
6018,89,97,87,54
6019,86,71,59,93
6020,96,12,61,42
6021,50,22,45,97
6022,50,56,46,99
6023,91,61,53,30
6024,91,53,50,83
6025,70,19,51,38
6026,64,85,85,65
6027,66,51,44,66
6028,71,22,44,88
6029,87,34,59,50
6030,84,66,93,49
6031,94,33,94,30
6032,65,32,97,88
6033,57,45,54,57
6034,96,80,65,100
6035,66,44,72,85
6036,66,18,96,38
6037,75,93,69,94
6038,62,86,63,65
6039,66,14,62,63
6040,87,77,48,61
6041,66,65,42,95
6042,97,38,97,54
6043,63,17,75,80
6044,94,69,87,92
6045,55,58,46,74
6046,84,31,61,55
6047,95,20,53,50
6048,63,39,87,80
6049,96,91,68,53
6050,57,26,89,41
6051,64,1,55,40
6052,76,96,87,56
6053,62,79,73,52
6054,98,38,49,62
6055,80,85,46,67
6056,84,55,64,84
6057,55,12,66,99
6058,54,55,54,71
6059,71,65,71,58
6060,98,77,67,63
6061,72,55,48,86
6062,74,27,46,32
6063,83,63,98,35
6064,75,70,95,77
6065,96,81,55,93
6066,54,63,65,42
6067,75,55,74,65
6068,69,40,56,99
6069,55,99,62,62
6070,55,40,47,86
6071,99,99,41,84
6072,67,3,70,42
6073,53,56,96,80
6074,66,29,91,82
6075,63,87,97,65
6076,63,83,98,34
6077,62,45,96,54
6078,56,55,71,66
6079,93,30,68,48
6080,64,87,42,64
6081,68,6,47,63
6082,92,89,98,83
6083,96,76,41,75
6084,93,53,70,35
6085,84,7,90,30
6086,66,54,88,100
6087,84,68,76,63
6088,68,43,59,85
6089,69,12,68,55
6090,85,92,56,71
6091,84,19,49,67
6092,81,77,80,55
6093,97,31,61,88
6094,93,59,45,53
6095,89,49,82,50
6096,73,26,73,89
6097,66,24,70,49
6098,56,51,94,35
6099,92,67,51,96
6100,99,20,51,39
6101,50,17,55,41
6102,84,38,64,51
6103,81,14,61,91
6104,85,52,66,90
6105,62,37,63,46
6106,55,47,51,39
6107,63,51,92,41
6108,86,87,57,69
6109,97,71,84,52
6110,64,27,86,69
6111,96,84,55,79
6112,53,15,43,39
6113,89,15,51,33
6114,65,34,88,30
6115,77,16,72,72
6116,65,72,61,34
6117,53,98,57,63
6118,94,51,93,95
6119,75,92,87,53
6120,77,81,72,43
6121,81,11,66,70
6122,94,82,81,71
6123,51,47,58,42
6124,80,21,87,58
6125,52,48,53,94
6126,57,51,64,75
6127,73,78,73,63
6128,64,0,63,92
6129,92,65,77,33
6130,80,63,99,57
6131,58,7,93,30
6132,88,85,62,65
6133,94,24,44,42
6134,51,65,83,34
6135,57,72,98,43
6136,56,72,75,61
6137,93,76,93,79
6138,100,69,63,56
6139,88,93,75,64
6140,91,78,44,32
6141,65,50,78,33
6142,84,52,45,36
6143,79,14,84,32
6144,59,49,75,88
6145,87,70,84,30
6146,67,74,43,57
6147,99,37,49,88
6148,54,39,91,82
6149,78,65,40,39
6150,88,38,60,100
6151,83,73,79,32
6152,92,16,78,36
6153,94,6,76,38
6154,72,38,42,98
6155,54,67,86,42
6156,79,34,70,69
6157,55,50,66,91
6158,95,46,56,91
6159,93,35,100,39
6160,53,63,62,40
6161,78,94,52,91
6162,72,88,86,85
6163,55,12,66,78
6164,81,17,90,45
6165,91,20,59,38
6166,67,64,85,62
6167,64,99,92,64
6168,89,7,52,68
6169,81,47,83,54
6170,58,84,63,85
6171,86,42,100,77
6172,59,52,94,39
6173,69,84,80,70
6174,55,26,98,88
6175,97,18,42,57
6176,52,22,82,70
6177,91,49,49,95
6178,60,50,40,80
6179,92,42,88,91
6180,66,98,99,59
6181,81,50,97,69
6182,53,68,52,69
6183,53,40,53,98
6184,66,71,72,91
6185,90,10,41,44
6186,68,79,41,32
6187,54,87,78,53
6188,81,84,80,70
6189,71,51,95,92
6190,55,22,70,77
6191,84,48,43,90
6192,71,37,73,77
6193,50,46,58,76
6194,69,71,97,85
6195,71,6,76,37
6196,97,65,48,47
6197,60,93,63,52
6198,62,76,52,98
6199,91,61,83,94
6200,52,86,69,75
6201,58,28,58,95
6202,61,37,80,98
6203,72,100,49,51
6204,63,83,90,94
6205,82,32,81,41
6206,67,28,83,48
6207,98,78,53,51
6208,90,22,79,84
6209,58,2,87,91
6210,72,100,88,80
6211,59,92,59,77
6212,68,44,43,46
6213,96,7,77,42
6214,54,85,83,57
6215,96,28,99,96
6216,72,1,89,34
6217,79,49,78,89
6218,74,64,44,44
6219,77,19,81,73
6220,83,51,71,75
6221,94,84,45,58
6222,97,36,98,97
6223,96,71,53,78
6224,74,26,45,72
6225,59,46,53,97
6226,63,98,51,49
6227,91,5,66,47
6228,95,59,93,93
6229,79,44,65,78
6230,90,43,51,71
6231,74,82,47,41
6232,63,17,49,65
6233,84,64,55,37
6234,97,24,91,57
6235,83,26,65,89
6236,59,6,47,78
6237,84,43,80,67
6238,60,28,84,87
6239,60,94,68,34
6240,70,43,59,75
6241,70,35,56,31
6242,71,18,58,54
6243,94,5,56,30
6244,56,24,78,98
6245,66,30,99,69
6246,51,8,40,97
6247,61,83,98,98
6248,91,73,91,98
6249,67,36,68,45
6250,60,26,53,83
6251,65,12,56,92
6252,98,40,52,47
6253,100,65,68,46
6254,67,84,73,33
6255,84,96,66,38
6256,75,23,85,60
6257,65,43,72,34
6258,55,97,68,45
6259,93,59,76,71
6260,92,8,78,70
6261,96,1,58,59
6262,96,55,85,55
6263,97,29,63,78
6264,91,21,53,60
6265,61,74,86,79
6266,62,80,76,44
6267,53,99,44,81
6268,88,12,100,67
6269,51,70,92,67
6270,75,15,63,89
6271,76,96,73,49
6272,76,44,89,73
6273,64,64,70,92
6274,57,10,69,79
6275,56,69,99,51
6276,96,19,95,83
6277,95,98,48,38
6278,89,62,66,44
6279,61,100,67,77
6280,62,89,81,49
6281,92,11,65,64
6282,66,61,57,96
6283,66,93,75,89
6284,85,91,47,63
6285,70,90,57,83
6286,57,41,59,41
6287,54,82,97,48
6288,75,68,100,55
6289,65,57,71,52
6290,85,4,68,62
6291,77,26,88,86
6292,78,27,87,59
6293,96,25,57,52
6294,61,90,46,65
6295,86,48,40,72
6296,79,20,67,95
6297,72,0,72,82
6298,65,91,89,89
6299,63,57,43,66
6300,59,78,94,90
6301,56,54,59,82
6302,94,80,92,41
6303,86,25,91,64
6304,78,83,75,96
6305,52,24,96,67
6306,64,76,70,53
6307,85,32,77,69
6308,96,88,67,94
6309,95,71,42,86
6310,68,68,45,74
6311,62,5,84,42
6312,91,22,62,35
6313,70,29,46,100
6314,86,77,95,76
6315,76,53,100,73
6316,78,86,75,61
6317,69,10,40,32
6318,74,30,45,83
6319,55,5,63,67
6320,85,10,76,33
6321,51,76,84,46
6322,71,11,90,66
6323,81,65,75,65
6324,65,52,63,87
6325,67,98,77,70
6326,54,35,84,37
6327,85,16,68,96
6328,79,27,76,59
6329,94,91,84,81
6330,68,21,71,54
6331,72,6,64,81
6332,83,14,49,88
6333,62,95,74,59
6334,92,10,94,96
6335,78,23,64,33
6336,85,66,66,86
6337,71,29,84,92
6338,96,69,71,61
6339,85,65,98,80
6340,58,60,51,92
6341,88,77,43,30
6342,100,40,81,48
6343,68,81,65,64
6344,87,50,42,92
6345,55,43,56,55
6346,96,94,48,42
6347,64,12,68,52
6348,69,89,40,64
6349,58,11,57,41
6350,81,81,80,38
6351,53,8,92,96
6352,99,84,59,73
6353,67,47,96,90
6354,54,48,80,50
6355,69,52,73,36
6356,72,55,90,40
6357,60,39,67,74
6358,86,23,87,61
6359,71,97,74,65
6360,53,71,55,66
6361,78,32,60,70
6362,93,22,52,78
6363,83,76,74,44
6364,62,53,81,42
6365,91,52,93,82
6366,58,48,71,62
6367,91,77,89,61
6368,80,77,77,77
6369,56,79,45,97
6370,53,48,89,86
6371,68,59,77,91
6372,91,89,77,31
6373,79,89,93,45
6374,80,64,99,37
6375,84,31,52,48
6376,70,78,85,61
6377,80,20,92,96
6378,68,17,78,61
6379,80,93,52,54
6380,81,59,86,82
6381,51,12,51,54
6382,59,23,92,62
6383,51,29,98,60
6384,51,1,72,65
6385,73,82,67,78
6386,66,24,96,73
6387,81,49,42,77
6388,65,13,57,59
6389,65,5,65,42
6390,95,75,93,72
6391,88,83,79,45
6392,80,86,41,55
6393,92,29,43,76
6394,73,29,89,66
6395,50,37,67,32
6396,60,57,67,55
6397,70,93,64,44
6398,53,40,65,95
6399,56,93,84,57
6400,75,56,86,67
6401,96,35,41,73
6402,99,63,81,82
6403,61,97,73,33
6404,80,15,69,73
6405,66,87,100,75
6406,82,77,60,55
6407,60,89,83,42
6408,77,71,76,98
6409,81,13,83,73
6410,50,30,62,82
6411,96,65,72,80
6412,77,67,99,42
6413,91,64,41,70
6414,56,54,66,40
6415,51,83,87,66
6416,91,77,98,89
6417,73,39,61,61
6418,53,24,73,74
6419,93,24,55,47
6420,68,2,59,49
6421,75,68,65,73
6422,60,25,55,65
6423,89,39,45,98
6424,99,37,84,66
6425,92,37,83,62
6426,60,67,62,48
6427,94,6,81,80
6428,52,93,76,61
6429,61,29,47,51
6430,52,18,45,30
6431,91,34,76,83
6432,76,32,91,49
6433,98,32,61,87
6434,51,77,45,64
6435,98,37,93,99
6436,65,9,71,99
6437,51,56,56,90
6438,79,27,77,92
6439,69,77,56,90
